year,transect_id,site_id,lat,lon,facies,reef_name,plhcoral,family,scientific_name,length_cm,av.weight.g,animal_count
2016,577,46805,-22.23949,113.82363,Reef slope,Osprey,35,Lutjanidae,Lutjanus bohar,55,2974.229345,0
2015,571,46748,-22.22391,113.83043,Reef slope,Osprey,35,Lutjanidae,Lutjanus lemniscatus,40,1295.997549,3
2017,1972,69748,-22.247847,113.820845,Reef slope,Osprey,60,Lutjanidae,Lutjanus bohar,50,2673.471615,1
2017,577,46805,-22.23949,113.82363,Reef slope,Osprey,40,Lutjanidae,Lutjanus bohar,40,670.9020514,4
2015,1554,69533,-22.21494,113.83396,Reef slope,Osprey,30,Lutjanidae,Lutjanus lemniscatus,50,798.9382061,2
2015,2002,69763,-21.99148,113.92268,Reef slope,Mangrove,20,Lutjanidae,Lutjanus lemniscatus,35,887.7489022,4
2018,1934,69729,-21.845471,114.021578,Reef slope,Jurabi,10,Lutjanidae,Lutjanus lemniscatus,40,1100.618917,2
2018,1942,69733,-21.85365,114.00372,Reef slope,Jurabi,15,Lutjanidae,Lutjanus lemniscatus,30,552.5696478,2
2018,1934,69729,-21.845471,114.021578,Reef slope,Jurabi,10,Lutjanidae,Lutjanus lemniscatus,35,869.4384158,1
2017,2000,69762,-21.90297,113.93295,Reef slope,Mangrove,25,Lutjanidae,Lutjanus lemniscatus,40,572.3413192,3
2016,1924,69723,-21.952067,113.939473,Bommie,Mangrove,25,Lutjanidae,Lutjanus lemniscatus,35,810.8722601,3
2017,1507,69448,-21.857799,113.980959,Reef slope,Jurabi,30,Lutjanidae,Lutjanus lemniscatus,40,1139.530926,0
2018,1934,69729,-21.845471,114.021578,Reef slope,Jurabi,10,Lutjanidae,Lutjanus lemniscatus,20,76.93402732,5
2015,882,65981,-21.93235,113.94504,Lagoon,Mangrove,30,Lutjanidae,Lutjanus lemniscatus,30,492.7062527,0
2015,1938,69731,-21.849402,114.017349,Reef slope,Jurabi,2,Lutjanidae,Lutjanus lemniscatus,25,141.0230478,1
2019,1554,69533,-22.21494,113.83396,Reef slope,Osprey,35,Lutjanidae,Lutjanus lemniscatus,40,1304.688981,4
2015,571,46748,-22.22391,113.83043,Reef slope,Osprey,35,Lutjanidae,Symphorus nematophorus,30,467.5142854,3
2017,2000,69762,-21.90297,113.93295,Reef slope,Mangrove,25,Lutjanidae,Lutjanus lemniscatus,45,1619.565744,3
2018,1936,69730,-21.847529,114.019003,Reef slope,Jurabi,5,Lutjanidae,Lutjanus lemniscatus,35,852.4950214,2
2016,1483,69428,-21.946458,113.915888,Reef slope,Mangrove,25,Lutjanidae,Lutjanus fulviflamma,25,252.8639876,1
2019,1960,69742,-21.947448,113.941872,Bommie,Mangrove,10,Lutjanidae,Lutjanus carponotatus,40,933.2660479,2
2015,1966,69745,-21.94036,113.936465,Bommie,Mangrove,15,Lutjanidae,Lutjanus carponotatus,30,445.5863578,2
2018,1486,69430,-21.92184,113.922316,Reef slope,Mangrove,25,Lutjanidae,Lutjanus carponotatus,40,1035.520338,4
2015,911,66158,-22.22307,113.83653,Reef flat,Osprey,40,Lutjanidae,Lutjanus carponotatus,30,409.545069,4
2016,1964,69744,-21.947593,113.936561,Bommie,Mangrove,10,Lutjanidae,Lutjanus carponotatus,30,392.3923314,2
2015,1742,69586,-21.98863,113.91988,Bommie,Mangrove,20,Lutjanidae,Lutjanus carponotatus,35,624.8691514,1
2016,1962,69743,-21.945443,113.940048,Bommie,Mangrove,15,Lutjanidae,Lutjanus carponotatus,25,241.6500339,1
2018,1926,69724,-21.949189,113.941163,Bommie,Mangrove,20,Lutjanidae,Lutjanus carponotatus,35,301.3582895,2
2017,382,31487,-22.21801,113.83309,Reef slope,Osprey,60,Lutjanidae,Lutjanus gibbus,40,1344.586096,1
2019,1988,69756,-22.210351,113.835806,Reef slope,Osprey,40,Lutjanidae,Lutjanus gibbus,40,336.1399523,2
2015,1964,69744,-21.947593,113.936561,Bommie,Mangrove,20,Lutjanidae,Lutjanus russellii,35,663.5999606,1
2015,1238,69178,-22.20555,113.83667,Reef slope,Osprey,20,Lutjanidae,Lutjanus gibbus,30,561.3222829,1
2019,1930,69726,-21.96853,113.931722,Lagoon,Mangrove,5,Lutjanidae,Lutjanus fulviflamma,30,92.57753408,5
2015,1744,69588,-21.991283,113.921977,Bommie,Mangrove,15,Lutjanidae,Lutjanus fulviflamma,20,157.29548,-0
2015,1940,69732,-21.851654,113.996863,Reef slope,Jurabi,3,Lutjanidae,Lutjanus carponotatus,30,455.8963307,-0
2015,1962,69743,-21.945443,113.940048,Bommie,Mangrove,15,Lutjanidae,Lutjanus fulviflamma,25,285.774582,3
2015,1974,69749,-22.234189,113.83415,Bommie,Osprey,2,Lutjanidae,Lutjanus fulviflamma,25,89.83546628,1
2016,1942,69733,-21.85365,114.00372,Reef slope,Jurabi,5,Lutjanidae,Lutjanus carponotatus,35,697.6191903,2
2018,1964,69744,-21.947593,113.936561,Bommie,Mangrove,20,Lutjanidae,Lutjanus carponotatus,40,965.2812642,1
2016,1926,69724,-21.949189,113.941163,Bommie,Mangrove,20,Lutjanidae,Lutjanus carponotatus,20,117.1338827,0
2018,1994,69759,-21.91767,113.92545,Reef slope,Mangrove,7,Lutjanidae,Lutjanus carponotatus,40,1044.853104,2
2017,1493,69436,-21.861601,113.977145,Reef slope,Jurabi,30,Lutjanidae,Lutjanus carponotatus,30,203.6867159,2
2015,1942,69733,-21.85365,114.00372,Reef slope,Jurabi,5,Lutjanidae,Lutjanus lemniscatus,20,143.9696027,1
2015,1507,69448,-21.857799,113.980959,Reef slope,Jurabi,15,Lutjanidae,Lutjanus carponotatus,25,225.5056616,4
2018,1493,69436,-21.861601,113.977145,Reef slope,Jurabi,50,Lutjanidae,Lutjanus carponotatus,35,698.489739,3
2015,1964,69744,-21.947593,113.936561,Bommie,Mangrove,20,Lutjanidae,Lutjanus bohar,25,307.7890169,2
2019,1924,69723,-21.952067,113.939473,Bommie,Mangrove,10,Lutjanidae,Lutjanus fulviflamma,25,280.2374935,3
2017,1962,69743,-21.945443,113.940048,Bommie,Mangrove,15,Lutjanidae,Lutjanus fulviflamma,20,39.75823508,5
2017,1942,69733,-21.85365,114.00372,Reef slope,Jurabi,5,Lutjanidae,Lutjanus kasmira,20,41.56753423,3
2016,1746,69589,-21.987901,113.922764,Bommie,Mangrove,5,Lutjanidae,Lutjanus kasmira,20,4.6169730940000004,31
2016,1964,69744,-21.947593,113.936561,Bommie,Mangrove,10,Lutjanidae,Lutjanus kasmira,25,19.10029339,14
2016,1960,69742,-21.947448,113.941872,Bommie,Mangrove,10,Lutjanidae,Lutjanus carponotatus,25,235.6297391,1
2015,1962,69743,-21.945443,113.940048,Bommie,Mangrove,15,Lutjanidae,Lutjanus carponotatus,40,1066.69091,2
2019,1966,69745,-21.94036,113.936465,Bommie,Mangrove,15,Lutjanidae,Lutjanus carponotatus,40,950.7867066,1
2018,1924,69723,-21.952067,113.939473,Bommie,Mangrove,0,Lutjanidae,Lutjanus kasmira,25,8.321413124,28
2016,1924,69723,-21.952067,113.939473,Bommie,Mangrove,25,Lutjanidae,Lutjanus kasmira,20,20.61085324,4
2016,1477,69425,-21.964397,113.912597,Reef slope,Mangrove,40,Lutjanidae,Lutjanus bohar,40,1116.73816,3
2019,1467,69418,-22.006228,113.901669,Reef slope,Mangrove,70,Lutjanidae,Lutjanus bohar,60,4532.519332,2
2016,585,46815,-22.24252,113.82305,Reef slope,Osprey,55,Lutjanidae,Lutjanus bohar,55,3107.974129,3
2017,2002,69763,-21.99148,113.92268,Reef slope,Mangrove,15,Lutjanidae,Lutjanus fulviflamma,25,94.83516801,2
2016,1964,69744,-21.947593,113.936561,Bommie,Mangrove,10,Lutjanidae,Lutjanus fulviflamma,30,450.7084982,-0
2016,1746,69589,-21.987901,113.922764,Bommie,Mangrove,5,Lutjanidae,Lutjanus fulviflamma,30,520.6803307,-0
2018,382,31487,-22.21801,113.83309,Reef slope,Osprey,40,Lutjanidae,Lutjanus lemniscatus,40,1303.257549,1
2015,2002,69763,-21.99148,113.92268,Reef slope,Mangrove,20,Lutjanidae,Lutjanus bohar,90,14372.35884,1
2015,585,46815,-22.24252,113.82305,Reef slope,Osprey,35,Lutjanidae,Lutjanus bohar,30,235.658861,2
2016,577,46805,-22.23949,113.82363,Reef slope,Osprey,35,Lutjanidae,Lutjanus bohar,60,3960.353442,1
2018,1238,69178,-22.20555,113.83667,Reef slope,Osprey,36,Lutjanidae,Lutjanus bohar,50,2217.656134,1
2018,1554,69533,-22.21494,113.83396,Reef slope,Osprey,25,Lutjanidae,Lutjanus bohar,30,521.6464348,1
2018,1972,69748,-22.247847,113.820845,Reef slope,Osprey,40,Lutjanidae,Lutjanus bohar,35,810.0228507,3
2019,577,46805,-22.23949,113.82363,Reef slope,Osprey,30,Lutjanidae,Lutjanus bohar,60,3986.065157,2
2018,1744,69588,-21.991283,113.921977,Bommie,Mangrove,5,Lutjanidae,Lutjanus bohar,45,1638.560652,1
2016,1477,69425,-21.964397,113.912597,Reef slope,Mangrove,40,Lutjanidae,Lutjanus bohar,45,1925.96993,2
2017,1238,69178,-22.20555,113.83667,Reef slope,Osprey,25,Lutjanidae,Lutjanus bohar,60,2077.129988,1
2018,1962,69743,-21.945443,113.940048,Bommie,Mangrove,25,Lutjanidae,Lutjanus fulviflamma,30,125.8620452,3
2018,577,46805,-22.23949,113.82363,Reef slope,Osprey,50,Lutjanidae,Lutjanus bohar,40,329.5796909,1
2016,577,46805,-22.23949,113.82363,Reef slope,Osprey,35,Lutjanidae,Lutjanus bohar,55,3039.453501,2
2019,571,46748,-22.22391,113.83043,Reef slope,Osprey,50,Lutjanidae,Lutjanus bohar,50,1112.50581,4
2016,1465,69417,-22.009255,113.90068,Reef slope,Mangrove,30,Lutjanidae,Lutjanus bohar,40,1297.613136,3
2018,2000,69762,-21.90297,113.93295,Reef slope,Mangrove,45,Lutjanidae,Lutjanus bohar,65,1168.487197,5
2019,393,31494,-22.21833,113.83904,Reef flat,Osprey,30,Lutjanidae,Lutjanus fulviflamma,25,260.0742047,-0
2018,585,46815,-22.24252,113.82305,Reef slope,Osprey,30,Lutjanidae,Lutjanus bohar,40,60.23819595,23
2016,577,46805,-22.23949,113.82363,Reef slope,Osprey,35,Lutjanidae,Lutjanus bohar,50,2558.56158,2
2016,577,46805,-22.23949,113.82363,Reef slope,Osprey,35,Lutjanidae,Lutjanus bohar,40,1247.425826,4
2018,1554,69533,-22.21494,113.83396,Reef slope,Osprey,25,Lutjanidae,Lutjanus bohar,40,563.2726584,2
2015,585,46815,-22.24252,113.82305,Reef slope,Osprey,35,Lutjanidae,Lutjanus bohar,40,387.3946659,5
2016,585,46815,-22.24252,113.82305,Reef slope,Osprey,55,Lutjanidae,Lutjanus bohar,50,2539.192063,-0
2016,585,46815,-22.24252,113.82305,Reef slope,Osprey,55,Lutjanidae,Lutjanus bohar,40,1349.530767,1
2017,1481,69427,-21.952949,113.914424,Reef slope,Mangrove,20,Lutjanidae,Lutjanus bohar,75,8503.520955,2
2018,920,66166,-22.221117,113.831717,Reef slope,Osprey,40,Lutjanidae,Lutjanus bohar,65,2579.15406,2
2015,577,46805,-22.23949,113.82363,Reef slope,Osprey,25,Lutjanidae,Lutjanus bohar,40,239.0265683,3
2015,1982,69753,-22.261174,113.815963,Reef slope,Osprey,30,Lutjanidae,Lutjanus bohar,45,1643.788873,1
2018,585,46815,-22.24252,113.82305,Reef slope,Osprey,30,Lutjanidae,Lutjanus bohar,50,123.2256274,18
2019,1962,69743,-21.945443,113.940048,Bommie,Mangrove,10,Lutjanidae,Lutjanus bohar,35,749.0644348,2
2018,585,46815,-22.24252,113.82305,Reef slope,Osprey,30,Lutjanidae,Lutjanus bohar,70,354.0423453,23
2017,1481,69427,-21.952949,113.914424,Reef slope,Mangrove,20,Lutjanidae,Lutjanus bohar,60,3878.574257,1
2017,1467,69418,-22.006228,113.901669,Reef slope,Mangrove,20,Lutjanidae,Lutjanus bohar,70,2493.387901,2
2016,1477,69425,-21.964397,113.912597,Reef slope,Mangrove,40,Lutjanidae,Lutjanus bohar,40,1264.617139,2
2015,577,46805,-22.23949,113.82363,Reef slope,Osprey,25,Lutjanidae,Lutjanus bohar,30,472.0232288,2
2016,1964,69744,-21.947593,113.936561,Bommie,Mangrove,10,Lutjanidae,Lutjanus bohar,20,140.4282131,2
2017,1986,69755,-22.228337,113.826968,Reef slope,Osprey,65,Lutjanidae,Lutjanus fulviflamma,25,277.459511,2
2018,1924,69723,-21.952067,113.939473,Bommie,Mangrove,0,Lutjanidae,Lutjanus fulviflamma,25,29.88361659,12
2016,1968,69746,-21.925939,113.949848,Bommie,Mangrove,30,Lutjanidae,Lutjanus fulviflamma,25,85.68151265,5
2019,1986,69755,-22.228337,113.826968,Reef slope,Osprey,35,Lutjanidae,Lutjanus bohar,80,9591.520495,2
2016,1742,69586,-21.98863,113.91988,Bommie,Mangrove,15,Lutjanidae,Lutjanus fulviflamma,25,52.88374532,5
2018,2000,69762,-21.90297,113.93295,Reef slope,Mangrove,45,Lutjanidae,Lutjanus bohar,60,465.7079077,12
2016,1465,69417,-22.009255,113.90068,Reef slope,Mangrove,30,Lutjanidae,Lutjanus bohar,50,2440.099976,1
2017,1486,69430,-21.92184,113.922316,Reef slope,Mangrove,2,Lutjanidae,Lutjanus bohar,70,6941.100834,1
2016,1926,69724,-21.949189,113.941163,Bommie,Mangrove,20,Lutjanidae,Lutjanus argentimaculatus,30,346.7951335,1
2018,1238,69178,-22.20555,113.83667,Reef slope,Osprey,36,Lutjanidae,Lutjanus bohar,40,1113.100243,2
2018,1477,69425,-21.964397,113.912597,Reef slope,Mangrove,35,Lutjanidae,Lutjanus bohar,70,3084.25661,3
2016,1238,69178,-22.20555,113.83667,Reef slope,Osprey,45,Lutjanidae,Lutjanus bohar,45,1778.110384,2
2017,585,46815,-22.24252,113.82305,Reef slope,Osprey,30,Lutjanidae,Lutjanus bohar,60,149.9206795,31
2019,1984,69754,-22.254868,113.818245,Reef slope,Osprey,60,Lutjanidae,Lutjanus bohar,60,2140.010561,3
2017,585,46815,-22.24252,113.82305,Reef slope,Osprey,30,Lutjanidae,Lutjanus bohar,40,223.7482443,4
2019,585,46815,-22.24252,113.82305,Reef slope,Osprey,50,Lutjanidae,Lutjanus bohar,70,3303.816722,2
2019,585,46815,-22.24252,113.82305,Reef slope,Osprey,50,Lutjanidae,Lutjanus bohar,60,789.7268474,3
2019,393,31494,-22.21833,113.83904,Reef flat,Osprey,30,Lutjanidae,Lutjanus fulviflamma,30,462.1976081,1
2017,1930,69726,-21.96853,113.931722,Lagoon,Mangrove,5,Lutjanidae,Lutjanus fulviflamma,30,226.3230209,3
2019,393,31494,-22.21833,113.83904,Reef flat,Osprey,30,Lutjanidae,Lutjanus fulviflamma,35,700.4372812,1
2015,1942,69733,-21.85365,114.00372,Reef slope,Jurabi,5,Lutjanidae,Symphorus nematophorus,70,2084.346797,6
2018,1493,69436,-21.861601,113.977145,Reef slope,Jurabi,50,Lutjanidae,Symphorus nematophorus,70,6660.625907,1
2017,1926,69724,-21.949189,113.941163,Bommie,Mangrove,20,Lutjanidae,Lutjanus fulviflamma,25,149.1274951,4
2016,1744,69588,-21.991283,113.921977,Bommie,Mangrove,10,Lutjanidae,Lutjanus fulviflamma,30,101.3958673,6
2019,1746,69589,-21.987901,113.922764,Bommie,Mangrove,5,Lutjanidae,Lutjanus fulviflamma,30,93.05925058,8
2018,1964,69744,-21.947593,113.936561,Bommie,Mangrove,20,Lutjanidae,Lutjanus quinquelineatus,20,47.01322064,3
2016,882,65981,-21.93235,113.94504,Lagoon,Mangrove,30,Lutjanidae,Lutjanus quinquelineatus,30,240.2162527,5
2016,882,65981,-21.93235,113.94504,Lagoon,Mangrove,30,Lutjanidae,Lutjanus quinquelineatus,25,67.38709417,3
2016,1924,69723,-21.952067,113.939473,Bommie,Mangrove,25,Lutjanidae,Lutjanus quinquelineatus,20,7.442035115,21
2016,1924,69723,-21.952067,113.939473,Bommie,Mangrove,25,Lutjanidae,Lutjanus quinquelineatus,20,2.791636859,51
2018,1964,69744,-21.947593,113.936561,Bommie,Mangrove,20,Lutjanidae,Lutjanus quinquelineatus,20,4.726492101,28
2016,1924,69723,-21.952067,113.939473,Bommie,Mangrove,25,Lutjanidae,Lutjanus quinquelineatus,25,43.64687397,6
2015,1924,69723,-21.952067,113.939473,Bommie,Mangrove,20,Lutjanidae,Lutjanus quinquelineatus,20,1.973082839,69
2016,1926,69724,-21.949189,113.941163,Bommie,Mangrove,20,Lutjanidae,Lutjanus fulviflamma,20,13.89986257,11
2018,1483,69428,-21.946458,113.915888,Reef slope,Mangrove,25,Lutjanidae,Lutjanus carponotatus,25,7.132264028,33
2015,1964,69744,-21.947593,113.936561,Bommie,Mangrove,20,Lutjanidae,Lutjanus carponotatus,40,353.0096064,1
2017,1960,69742,-21.947448,113.941872,Bommie,Mangrove,20,Lutjanidae,Lutjanus carponotatus,40,931.9994735,2
2015,1493,69436,-21.861601,113.977145,Reef slope,Jurabi,1,Lutjanidae,Lutjanus carponotatus,25,236.6894697,2
2019,569,46744,-22.22572,113.83355,Reef flat,Osprey,70,Lutjanidae,Lutjanus carponotatus,30,191.6575341,-0
2015,1950,69737,-21.852921,114.018259,Inshore,Jurabi,0,Lutjanidae,Lutjanus carponotatus,35,108.5479878,8
2015,1505,69447,-21.851507,113.99014,Reef slope,Jurabi,5,Lutjanidae,Lutjanus carponotatus,35,658.5365844,3
2016,382,31487,-22.21801,113.83309,Reef slope,Osprey,30,Lutjanidae,Lutjanus bohar,50,2448.09699,-0
2017,1964,69744,-21.947593,113.936561,Bommie,Mangrove,10,Lutjanidae,Lutjanus kasmira,20,5.921458596,25
2015,585,46815,-22.24252,113.82305,Reef slope,Osprey,35,Lutjanidae,Macolor spp.,40,317.2893962,1
2015,569,46744,-22.22572,113.83355,Reef flat,Osprey,60,Lutjanidae,Lutjanus fulviflamma,25,147.8622885,1
2017,1505,69447,-21.851507,113.99014,Reef slope,Jurabi,15,Lutjanidae,Lutjanus kasmira,20,27.16756056,4
2015,577,46805,-22.23949,113.82363,Reef slope,Osprey,25,Lutjanidae,Lutjanus bohar,80,3394.1322,1
2015,1970,69747,-21.927059,113.921493,Reef slope,Mangrove,6,Lutjanidae,Lutjanus bohar,40,1324.015552,0
2018,920,66166,-22.221117,113.831717,Reef slope,Osprey,40,Lutjanidae,Lutjanus bohar,60,4679.439859,2
2015,1960,69742,-21.947448,113.941872,Bommie,Mangrove,30,Lutjanidae,Lutjanus fulviflamma,20,3.111328012,49
2019,1930,69726,-21.96853,113.931722,Lagoon,Mangrove,5,Lutjanidae,Lutjanus fulviflamma,25,43.0593528,8
2017,1962,69743,-21.945443,113.940048,Bommie,Mangrove,15,Lutjanidae,Lutjanus fulviflamma,30,215.9921889,1
2015,1493,69436,-21.861601,113.977145,Reef slope,Jurabi,1,Lutjanidae,Lutjanus fulviflamma,20,131.7468036,2
2016,1978,69751,-22.241802,113.829291,Bommie,Osprey,10,Lutjanidae,Lutjanus fulviflamma,25,274.6324979,2
2018,1936,69730,-21.847529,114.019003,Reef slope,Jurabi,5,Lutjanidae,Lutjanus fulviflamma,30,482.3529077,3
2017,1924,69723,-21.952067,113.939473,Bommie,Mangrove,15,Lutjanidae,Lutjanus fulviflamma,20,48.208536,4
2015,2002,69763,-21.99148,113.92268,Reef slope,Mangrove,20,Lutjanidae,Lutjanus fulviflamma,25,130.3568816,4
2019,911,66158,-22.22307,113.83653,Reef flat,Osprey,25,Lutjanidae,Lutjanus fulviflamma,25,269.9193422,1
2017,1746,69589,-21.987901,113.922764,Bommie,Mangrove,5,Lutjanidae,Lutjanus fulviflamma,30,255.456876,3
2019,1930,69726,-21.96853,113.931722,Lagoon,Mangrove,5,Lutjanidae,Lutjanus fulviflamma,40,1211.479375,-0
2017,1746,69589,-21.987901,113.922764,Bommie,Mangrove,5,Lutjanidae,Lutjanus fulviflamma,35,346.4517906,2
2017,1944,69734,-21.85495,113.984551,Reef slope,Jurabi,30,Lutjanidae,Lutjanus carponotatus,30,431.5069712,4
2018,1990,69757,-22.220424,113.844107,Lagoon,Osprey,0,Lutjanidae,Lutjanus fulviflamma,20,45.00607521,3
2017,1968,69746,-21.925939,113.949848,Bommie,Mangrove,10,Lutjanidae,Lutjanus fulviflamma,35,678.525942,1
2017,1962,69743,-21.945443,113.940048,Bommie,Mangrove,15,Lutjanidae,Lutjanus fulviflamma,25,27.32141857,12
2019,1926,69724,-21.949189,113.941163,Bommie,Mangrove,5,Lutjanidae,Lutjanus fulviflamma,10,0.991003577,23
2017,1554,69533,-22.21494,113.83396,Reef slope,Osprey,35,Lutjanidae,Lutjanus fulviflamma,30,245.114336,4
2015,585,46815,-22.24252,113.82305,Reef slope,Osprey,35,Lutjanidae,Macolor spp.,35,659.2784492,2
2016,1964,69744,-21.947593,113.936561,Bommie,Mangrove,10,Lutjanidae,Lutjanus fulviflamma,25,283.6534763,2
2018,1936,69730,-21.847529,114.019003,Reef slope,Jurabi,10,Lutjanidae,Lutjanus fulviflamma,20,7.841163709,18
2015,2002,69763,-21.99148,113.92268,Reef slope,Mangrove,20,Lutjanidae,Lutjanus fulviflamma,15,32.1185111,5
2019,1746,69589,-21.987901,113.922764,Bommie,Mangrove,5,Lutjanidae,Lutjanus fulviflamma,35,159.4504544,8
2018,1934,69729,-21.845471,114.021578,Reef slope,Jurabi,10,Lutjanidae,Lutjanus fulviflamma,30,87.02636982,8
2017,1486,69430,-21.92184,113.922316,Reef slope,Mangrove,2,Lutjanidae,Lutjanus fulviflamma,30,79.31076031,8
2018,1936,69730,-21.847529,114.019003,Reef slope,Jurabi,10,Lutjanidae,Lutjanus fulviflamma,25,65.20321048,6
2019,1942,69733,-21.85365,114.00372,Reef slope,Jurabi,15,Lutjanidae,Lutjanus fulviflamma,40,570.1286681,5
2016,1744,69588,-21.991283,113.921977,Bommie,Mangrove,10,Lutjanidae,Lutjanus fulviflamma,25,46.9909305,7
2017,1944,69734,-21.85495,113.984551,Reef slope,Jurabi,30,Lutjanidae,Lutjanus fulviflamma,25,130.1964984,1
2019,1960,69742,-21.947448,113.941872,Bommie,Mangrove,10,Lutjanidae,Lutjanus fulviflamma,30,225.4318025,1
2018,1988,69756,-22.210351,113.835806,Reef slope,Osprey,60,Lutjanidae,Lutjanus gibbus,35,967.0295636,2
2018,1964,69744,-21.947593,113.936561,Bommie,Mangrove,20,Lutjanidae,Lutjanus carponotatus,25,220.6823148,3
2019,1968,69746,-21.925939,113.949848,Bommie,Mangrove,15,Lutjanidae,Lutjanus fulviflamma,30,252.8736781,4
2015,1507,69448,-21.857799,113.980959,Reef slope,Jurabi,15,Lutjanidae,Lutjanus carponotatus,30,429.0419543,3
2016,1746,69589,-21.987901,113.922764,Bommie,Mangrove,5,Lutjanidae,Lutjanus fulviflamma,30,479.6423849,1
2017,1926,69724,-21.949189,113.941163,Bommie,Mangrove,20,Lutjanidae,Lutjanus fulviflamma,30,214.1736531,-0
2017,1942,69733,-21.85365,114.00372,Reef slope,Jurabi,5,Lutjanidae,Lutjanus carponotatus,30,205.2240552,1
2015,1970,69747,-21.927059,113.921493,Reef slope,Mangrove,6,Lutjanidae,Lutjanus gibbus,35,950.8526345,0
2016,1469,69419,-22.003049,113.903999,Reef slope,Mangrove,25,Lutjanidae,Lutjanus fulviflamma,30,502.9165392,2
2016,1962,69743,-21.945443,113.940048,Bommie,Mangrove,15,Lutjanidae,Lutjanus fulviflamma,30,50.79665773,10
2019,1926,69724,-21.949189,113.941163,Bommie,Mangrove,5,Lutjanidae,Lutjanus fulviflamma,25,301.2234763,2
2019,1924,69723,-21.952067,113.939473,Bommie,Mangrove,10,Lutjanidae,Lutjanus fulviflamma,30,230.0613368,1
2015,1988,69756,-22.210351,113.835806,Reef slope,Osprey,35,Lutjanidae,Lutjanus gibbus,35,976.9306479,1
2015,2002,69763,-21.99148,113.92268,Reef slope,Mangrove,20,Lutjanidae,Lutjanus fulviflamma,20,68.57433257,1
2015,1934,69729,-21.845471,114.021578,Reef slope,Jurabi,5,Lutjanidae,Lutjanus fulviflamma,25,16.98941517,16
2015,1962,69743,-21.945443,113.940048,Bommie,Mangrove,15,Lutjanidae,Lutjanus fulviflamma,20,7.364264121,19
2016,1467,69418,-22.006228,113.901669,Reef slope,Mangrove,20,Lutjanidae,Lutjanus fulviflamma,25,294.2882812,1
2016,577,46805,-22.23949,113.82363,Reef slope,Osprey,35,Lutjanidae,Lutjanus bohar,50,2462.100349,3
2015,1744,69588,-21.991283,113.921977,Bommie,Mangrove,15,Lutjanidae,Lutjanus fulviflamma,30,471.174498,2
2017,1988,69756,-22.210351,113.835806,Reef slope,Osprey,40,Lutjanidae,Lutjanus gibbus,35,460.0060196,1
2015,1493,69436,-21.861601,113.977145,Reef slope,Jurabi,1,Lutjanidae,Lutjanus bohar,35,753.3427866,2
2016,1966,69745,-21.94036,113.936465,Bommie,Mangrove,10,Lutjanidae,Lutjanus fulviflamma,40,1200.616172,-0
2018,1746,69589,-21.987901,113.922764,Bommie,Mangrove,5,Lutjanidae,Lutjanus fulviflamma,25,14.2477493,22
2019,1746,69589,-21.987901,113.922764,Bommie,Mangrove,5,Lutjanidae,Lutjanus fulviflamma,25,17.35092069,14
2018,1744,69588,-21.991283,113.921977,Bommie,Mangrove,5,Lutjanidae,Lutjanus carponotatus,25,262.5968806,4
2016,1505,69447,-21.851507,113.99014,Reef slope,Jurabi,15,Lutjanidae,Lutjanus carponotatus,35,696.8483347,1
2017,1938,69731,-21.849402,114.017349,Reef slope,Jurabi,5,Lutjanidae,Lutjanus fulviflamma,20,4.575516513,31
2018,1742,69586,-21.98863,113.91988,Bommie,Mangrove,5,Lutjanidae,Lutjanus fulviflamma,25,14.36970815,19
2016,1964,69744,-21.947593,113.936561,Bommie,Mangrove,10,Lutjanidae,Lutjanus fulviflamma,30,434.3022224,2
2018,1486,69430,-21.92184,113.922316,Reef slope,Mangrove,25,Lutjanidae,Lutjanus gibbus,45,633.5506796,4
2015,1964,69744,-21.947593,113.936561,Bommie,Mangrove,20,Lutjanidae,Lutjanus carponotatus,30,378.3808628,2
2016,1238,69178,-22.20555,113.83667,Reef slope,Osprey,45,Lutjanidae,Macolor niger,50,1437.975188,0
2016,1238,69178,-22.20555,113.83667,Reef slope,Osprey,45,Lutjanidae,Macolor niger,40,1230.833265,3
2015,577,46805,-22.23949,113.82363,Reef slope,Osprey,25,Lutjanidae,Macolor niger,45,1965.411533,-0
2016,1988,69756,-22.210351,113.835806,Reef slope,Osprey,20,Lutjanidae,Lutjanus gibbus,40,207.1412369,8
2015,1238,69178,-22.20555,113.83667,Reef slope,Osprey,20,Lutjanidae,Macolor niger,40,696.7707096,4
2015,585,46815,-22.24252,113.82305,Reef slope,Osprey,35,Lutjanidae,Lutjanus gibbus,40,1449.116787,1
2017,1746,69589,-21.987901,113.922764,Bommie,Mangrove,5,Lutjanidae,Lutjanus carponotatus,40,198.4220435,3
2019,585,46815,-22.24252,113.82305,Reef slope,Osprey,50,Lutjanidae,Lutjanus bohar,55,604.0322304,4
2016,1994,69759,-21.91767,113.92545,Reef slope,Mangrove,20,Lutjanidae,Lutjanus gibbus,40,253.6675678,5
2015,585,46815,-22.24252,113.82305,Reef slope,Osprey,35,Lutjanidae,Lutjanus gibbus,30,88.12184677,6
2015,1926,69724,-21.949189,113.941163,Bommie,Mangrove,35,Lutjanidae,Lutjanus carponotatus,30,76.47486516,5
2016,1483,69428,-21.946458,113.915888,Reef slope,Mangrove,25,Lutjanidae,Lutjanus fulviflamma,25,273.6900458,2
